OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
21MICH_WQX,Michigan DEQ,21MICH_WQX-360148,"NORTH BRANCH PAINT RIVER UPSTREAM GIBBS CITY ROAD; IRON RIVER TOWNSHIP, SECTION 9",River/Stream,NA,04030106,NA,NA,NA,NA,46.30626,-88.81016,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-360153,"STAGER CREEK, 1400 FEET UPSTREAM OF STAGER LAKE ROAD",River/Stream,NA,04030106,NA,NA,NA,NA,45.98972,-88.3472,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-380083,"GRAND RIVER AT REED ROAD; COLUMBIA TOWNSHIP, SECTION 7",River/Stream,NA,04050004,NA,NA,NA,NA,42.138892,-84.353059,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-380260,"GRAND RIVER AT STATE ROAD; RIVES TOWNSHIP, SECTION 9",River/Stream,NA,04050004,NA,NA,NA,NA,42.402505,-84.428615,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-380484,"TRIBUTARY TO PETERSON LAKE; VROOMAN ROAD; SUMMIT TOWNSHIP, SECTION 20",River/Stream,NA,04050004,NA,NA,NA,NA,42.19477,-84.4557,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-380485,"TRIBUTARY TO GRAND RIVER; DOWNSTREAM MERIDIAN ROAD; COLUMBIA TOWNSHIP, SECTION 16",River/Stream,NA,04050004,NA,NA,NA,NA,42.10804,-84.36212,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-390598,"KALAMAZOO RIVER AT FORT CUSTER RECREATION AREA BOAT LAUNCH, CHARLESTON TOWNSHIP",River/Stream,NA,04050003,NA,NA,NA,NA,42.325556,-85.35889,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-390610,"JOHNSON DRAIN; DOWNSTREAM 40TH STREET; CLIMAX TOWNSHIP, SECTION 20",River/Stream,NA,04050001,NA,NA,NA,NA,42.1945,-85.3752,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-390611,"GULL CREEK; G AVENUE; ROSS TOWNSHIP, SECTION 31",River/Stream,NA,04050003,NA,NA,NA,NA,42.33495,-85.40178,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-400136,TAYLOR CREEK AT SOUTH BRANCH ROAD,River/Stream,NA,04060105,NA,NA,NA,NA,44.675,-85.3234,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-400141,"MANISTEE RIVER; SHARON ROAD SE; KAWKAWLIN TOWNSHIP, SECTION 27",River/Stream,NA,04060103,NA,NA,NA,NA,44.58835,-85.07821,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-410708,"UNNAMED TRIBUTARY TO INDIAN LAKES; DOWNSTREAM INDIAN LAKES ROAD; ALGOMA TOWNSHIP, SECTION 5",River/Stream,NA,04050006,NA,NA,NA,NA,43.19685,-85.65063,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-410767,"MILL CREEK; UPSTREAM M37; ALPINE TOWNSHIP, SECTION 11",River/Stream,NA,04050006,NA,NA,NA,NA,43.0901,-85.691,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-430558,"UPPER LITTLE MANISTEE UPSTREAM OF KINGS HIGHWAY, SECTION 14",River/Stream,NA,04060103,NA,NA,NA,NA,44.03456,-85.72052,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-430578,"PERE MARQUETTE RIVER (MAIN STEM) UPSTREAM OF FED ""GREEN CABIN"" PAS (PEACOCK ROAD); PLEASANT PLAINS TOWNSHIP, SECTION 16",River/Stream,NA,04060101,NA,NA,NA,NA,43.861873,-85.880874,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-430626,"BALDWIN RIVER; FORMAN ROAD; CHERRY VALLEY TOWNSHIP, SECTION 19",River/Stream,NA,04060101,NA,NA,NA,NA,43.925834,-85.801512,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-470574,MARION LOSCO DRAIN AT LANGE ROAD; SECTION 07,River/Stream,NA,04050004,NA,NA,NA,NA,42.5748,-84.0296,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,093,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-490213,"FURLONG CREEK; UPSTREAM M117; GARFIELD TOWNSHIP, SECTION 8",River/Stream,NA,04060107,NA,NA,NA,NA,46.1371,-85.5736,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,097,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-490214,"UNNAMED TRIBUTARY TO BORGSTROM CREEK; STICKLER TRUCK TRAIL; HUDSON TOWNSHIP, SECTION 9",River/Stream,NA,04060107,NA,NA,NA,NA,46.13096,-85.31662,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,097,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-510088,MANISTEE RIVER AT M-55 ROAD. BRIDGE NEAR EAST LAKE,River/Stream,NA,04060103,NA,NA,NA,NA,44.264304,-86.295377,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-510267,"CEDAR CREEK; CREAMERY ROAD; MAPLE GROVE TOWNSHIP, SECTION 23",River/Stream,NA,04060103,NA,NA,NA,NA,44.37595,-85.97215,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,101,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-520258,"BRYAN CREEK AT COUNTY ROAD 438, SECTION 28",River/Stream,NA,04030110,NA,NA,NA,NA,46.185408,-87.566031,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-520399,LINDSEY CREEK; OFF LITTLE WEST ROAD; SECTION 23,River/Stream,NA,04030110,NA,NA,NA,NA,46.11383,-87.39804,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-520463,LITTLE WEST BRANCH OF THE ESCANABA RIVER AT LITTLE WEST ROAD,River/Stream,NA,04030110,NA,NA,NA,NA,46.1154,-87.4006,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-520507,"TRIBUTARY TO SUPERIOR LAKES; COUNTY ROAD 601; HUMBOLDT TOWNSHIP, SECTION 28",River/Stream,NA,04030110,NA,NA,NA,NA,46.4469,-87.9315,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-530027,PERE MARQUETTE RIVER AT SCOTTVILLE ROAD;AMBER TOWNSHIP SECTION 24,River/Stream,NA,04060101,NA,NA,NA,NA,43.944448,-86.280004,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-530275,"LITTLE SABLE RIVER AT MANALES ROAD, SECTION 13",River/Stream,NA,04060101,NA,NA,NA,NA,44.0403,-86.0501,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-530297,"NORTH BRANCH LINCOLN RIVER; LARSON ROAD; SHERIDAN TOWNSHIP, SECTION 18",River/Stream,NA,04060101,NA,NA,NA,NA,44.0347,-86.1411,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-530299,"LITTLE MANISTEE RIVER; OFF RIVERSIDE DRIVE; MEADE TOWNSHIP, SECTION 3",River/Stream,NA,04060103,NA,NA,NA,NA,44.16433,-86.087,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-540182,"LITTLE MUSKEGON RIVER, WEST BRANCH; DOWNSTREAM BUCHANAN ROAD; MORTON TOWNSHIP, SECTION 21",River/Stream,NA,04060102,NA,NA,NA,NA,43.59037,-85.28069,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,107,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-540202,"BETTS CREEK; DOWNSTREAM LINCOLN ROAD OFF 220TH AVENUE; MECOSTA TOWNSHIP, SECTION 17",River/Stream,NA,04060102,NA,NA,NA,NA,43.6057,-85.5409,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,107,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550038,MENOMINEE RIVER LEFT 1/3 AT 26TH STREET IN MENOMINEE,River/Stream,NA,04030108,NA,NA,NA,NA,45.106253,-87.635559,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177,"ALDER BROOK AT WEST ROAD, SECTION 20",River/Stream,NA,04030109,NA,NA,NA,NA,45.6898,-87.5409,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550178,"TEN MILE CREEK AT GARBOR ROAD, SECTION 12",River/Stream,NA,04030109,NA,NA,NA,NA,45.8718,-87.4681,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550179,"SOUTH BRANCH OF WEST BRANCH FORD RIVER AT M-69; SPALDING TOWNSHIP, SECTION 20",River/Stream,NA,04030109,NA,NA,NA,NA,45.929,-87.5946,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186,BIG BROOK UPSTREAM OF COUNTY ROAD 354,River/Stream,NA,04030109,NA,NA,NA,NA,45.43819,-87.52993,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187,LITTLE CEDAR RIVER DOWNSTREAM OF 34 ROAD,River/Stream,NA,04030108,NA,NA,NA,NA,45.60568,-87.63508,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550212,"LITTLE RIVER; 6.25 LANE; MENOMINEE TOWNSHIP, SECTION 33",River/Stream,NA,04030108,NA,NA,NA,NA,45.2139,-87.6331,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550213,"KELLEY CREEK; UPSTREAM O2 LANE; MENOMINEE TOWNSHIP, SECTION 3",River/Stream,NA,04030108,NA,NA,NA,NA,45.28064,-87.62038,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-550214,"HAYS CREEK; DOWNSTREAM 25 ROAD; DAGGETT TOWNSHIP, SECTION 36",River/Stream,NA,04030108,NA,NA,NA,NA,45.4776,-87.5826,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,109,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-590314,"TAMARACK CREEK AT ORTON STREET, SECTION 36",River/Stream,NA,04060102,NA,NA,NA,NA,43.3975,-85.4618,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-590318,"DICKERSON CREEK UPSTREAM OF BRIGGS ROAD; FAIRPLAIN TOWNSHIP, SECTION 6",River/Stream,NA,04050006,NA,NA,NA,NA,43.19666,-85.1894,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-590346,"DICKERSON CREEK; GROW ROAD; FAIRPLAN TOWNSHIP, SECTION 5",River/Stream,NA,04050006,NA,NA,NA,NA,43.1934,-85.1557,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-590347,"WABASIS CREEK; RIVER ROAD; EUREKA TOWNSHIP, SECTION 34",River/Stream,NA,04050006,NA,NA,NA,NA,43.13022,-85.24758,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-610273,MUSKEGON RIVER AT MAPLE ISL ROAD; CEDAR CREEK TOWNSHIP SECTION 25,River/Stream,NA,04060102,NA,NA,NA,NA,43.317782,-86.038892,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-610531,"WHITE RIVER AT B-86/FRUITVALE ROAD (USGS GAGE STATION THERE); BLUE LAKE TOWNSHIP, SECTION 04",River/Stream,NA,04060101,NA,NA,NA,NA,43.4646,-86.23261,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,121,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620227,"LORDEN LAKE CREEK AT GREEN ROAD; SHERIDAN TOWNSHIP, SECTION 04",River/Stream,NA,04060102,NA,NA,NA,NA,43.453489,-85.983401,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620277,CEDAR CREEK AT TRUMAN DRIVE; SECTION 10,River/Stream,NA,04060101,NA,NA,NA,NA,43.809,-85.8533,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620280,"UNNAMED TRIBUTARY TO FIVE MILE CREEK; DOWNSTREAM ELM ROAD; GOODWELL TOWNSHIP, SECTION 17",River/Stream,NA,04060101,NA,NA,NA,NA,43.605694,-85.643331,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620281,"WHITE RIVER, SOUTH BRANCH; DOWNSTREAM BINGHAM ROAD; LINCOLN TOWNSHIP, SECTION 33",River/Stream,NA,04060101,NA,NA,NA,NA,43.56257,-85.86224,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620282,"FOUR MILE CREEK; UPSTREAM 80TH STREET; GARFIELD TOWNSHIP, SECTION 22",River/Stream,NA,04060102,NA,NA,NA,NA,43.4094,-85.86044,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620284,VEENBOER DRAIN DOWNSTREAM OF THORNAPPLE AVENUE,River/Stream,NA,04050006,NA,NA,NA,NA,43.30262,-85.70901,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620295,S0UTH BRANCH WHITE RIVER AT MONROE ROAD,River/Stream,NA,04060101,NA,NA,NA,NA,43.5909,-85.7536,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620316,"UNNAMED TRIBUTARY TO PENOYER CREEK; BETWEEN KIMBALL LAKE AND RYERSON LAKE; SHERMAN TOWNSHIP, SECTION 35",River/Stream,NA,04060102,NA,NA,NA,NA,43.46725,-85.83378,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620320,"TRIBUTARY BETWEEN KIMBALL LAKE AND RYERSON LAKE; 48TH STREET; SHERMAN TOWNSHIP, SECTION 35",River/Stream,NA,04060102,NA,NA,NA,NA,43.46725,-85.83378,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620321,"TRIBUTARY TO FREMONT LAKE; OAK STREET; FREMONT TOWNSHIP, SECTION 2",River/Stream,NA,04060102,NA,NA,NA,NA,43.46401,-85.95715,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620322,"WILLIAMS CREEK; BALDWIN AVENUE; GARFIELD TOWNSHIP, SECTION 21",River/Stream,NA,04060102,NA,NA,NA,NA,43.4195,-85.8794,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-620329,"CEDAR CREEK; WOODBRIDGE AVENUE; LILLEY TOWNSHIP, SECTION 3",River/Stream,NA,04060101,NA,NA,NA,NA,43.80662,-85.84958,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,123,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-640293,"FLOWER CREEK AT FLOWER ROAD, SECTION 03",River/Stream,NA,04060101,NA,NA,NA,NA,43.4796,-86.4469,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-640309,NORTH BRANCH WHITE RIVER AT HAYES ROAD,River/Stream,NA,04060101,NA,NA,NA,NA,43.5699,-86.21,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-640333,"STONY CREEK; GARFIELD ROAD; BENONA TOWNSHIP, SECTION 31",River/Stream,NA,04060101,NA,NA,NA,NA,43.5594,-86.5069,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,127,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-670008,MUSKEGON RIVER AT HERSEY ROAD BRIDGE,River/Stream,NA,04060102,NA,NA,NA,NA,43.847216,-85.432313,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,133,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-670239,DYER CREEK AT 21 MILE ROAD,River/Stream,NA,04060103,NA,NA,NA,NA,44.11789,-85.56119,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,133,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-670251,"NORTH BRANCH PINE RIVER; UPSTREAM 22 MILE ROAD; BURDELL TOWNSHIP, SECTION 8",River/Stream,NA,04060103,NA,NA,NA,NA,44.13452,-85.52586,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,133,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-700123,"GRAND RIVER AT RIVERSIDE PARK; ROBINSON TOWNSHIP, SECTION 1",River/Stream,NA,04050006,NA,NA,NA,NA,43.02842,-86.03584,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,139,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-700605,"PIGEON RIVER AT 108TH STREET, SECTION 02",River/Stream,NA,04050002,NA,NA,NA,NA,42.9328,-86.0524,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,139,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-700606,RIO GRAND CREEK AT 32ND AVE; SECTION 34,River/Stream,NA,04050006,NA,NA,NA,NA,43.1517,-85.8704,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,139,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-700647,"TRIBUTARY TO CROCKERY CREEK; UPSTREAM 96TH AVENUE; POLKTON TOWNSHIP, SECTION 30",River/Stream,NA,04050006,NA,NA,NA,NA,43.05896,-86.02386,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,139,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-700648,"RUSH CREEK; 32ND AVENUE; HUDSONVILLE TOWNSHIP, SECTION 32",River/Stream,NA,04050006,NA,NA,NA,NA,42.8634,-85.86138,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,139,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-700649,"LITTLE BASS CREEK; 72ND AVENUE; ALLENDALE TOWNSHIP, SECTION 34",River/Stream,NA,04050006,NA,NA,NA,NA,42.9514,-85.96265,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,139,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-750273,"AT ROUTE 12 BRIDGE, CITY OF MOTTVILLE",River/Stream,NA,04050001,NA,NA,NA,NA,41.80003,-85.756944,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,149,NA,NA,NA,NA,NA,NA,NA,NA,STORET
