OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Result
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA21794.CHEM,Sample-Routine,Water,NA,2004-04-15,01:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,25,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2004-04-28,NA,NA,NA,NA,NA,STORET,2004-04-15T06:00:00Z,NA,25
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB24038.CHEM,Quality Control Sample-Field Replicate,Other,NA,2016-01-19,02:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,29,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2016-01-21,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2016-01-19T07:30:00Z,NA,29
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB24502.CHEM,Sample-Routine,Other,NA,2016-03-09,02:40:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,31,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2016-03-21,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2016-03-09T07:40:00Z,NA,31
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA51084.CHEM,Sample-Routine,Water,NA,2008-02-21,12:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,18,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2008-02-28,NA,NA,NA,NA,NA,STORET,2008-02-21T17:30:00Z,NA,18
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA55805.CHEM,Sample-Routine,Water,NA,2008-12-17,12:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,28,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2008-12-22,NA,NA,NA,NA,NA,STORET,2008-12-17T17:10:00Z,NA,28
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA41308.CHEM,Sample-Routine,Water,NA,2006-05-08,12:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,26,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2006-05-24,NA,NA,NA,NA,NA,STORET,2006-05-08T17:20:00Z,NA,26
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB13193.CHEM,Sample-Routine,Other,NA,2013-06-24,01:05:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,25,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2013-07-11,NA,NA,NA,NA,NA,STORET,2013-06-24T06:05:00Z,NA,25
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB00167.CHEM,Sample-Routine,Other,NA,2010-05-24,02:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,19,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2010-06-08,NA,NA,NA,NA,NA,STORET,2010-05-24T07:00:00Z,NA,19
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI29181.CHEM,Sample-Routine,Water,NA,2000-03-28,02:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,INSTOR_WQX-1938,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,33,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-03-28T07:20:00Z,NA,33
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB43221.CHEM,Sample-Routine,Water,NA,2020-07-01,02:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099,NA,INSTOR_WQX-1938,NA,NA,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,23,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2020-07-08,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2020-07-01T07:20:00Z,NA,23
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA40342.CHEM,Sample-Routine,Water,NA,2006-03-01,10:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,27,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2006-03-03,NA,NA,NA,NA,NA,STORET,2006-03-01T15:00:00Z,NA,27
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB01588.CHEM,Sample-Routine,Other,NA,2010-10-28,01:15:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2010-11-16,NA,NA,NA,NA,NA,STORET,2010-10-28T06:15:00Z,NA,24
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA26168.CHEM,Sample-Routine,Water,NA,2005-04-25,01:05:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,23,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2005-05-13,NA,NA,NA,NA,NA,STORET,2005-04-25T06:05:00Z,NA,23
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB21233.CHEM,Sample-Routine,Other,NA,2015-04-06,12:55:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,30,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2015-04-29,NA,NA,NA,NA,NA,STORET,2015-04-06T17:55:00Z,NA,30
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA22875.CHEM,Sample-Routine,Water,NA,2004-07-01,08:55:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,20,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2004-07-20,NA,NA,NA,NA,NA,STORET,2004-07-01T13:55:00Z,NA,20
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA13375.CHEM,Sample-Routine,Water,NA,2002-09-12,01:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,19,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2002-09-27,NA,NA,NA,NA,NA,STORET,2002-09-12T06:30:00Z,NA,19
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI31687.CHEM,Sample-Routine,Water,NA,2001-04-26,12:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,INSTOR_WQX-1938,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,21,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,2001-04-26T17:00:00Z,NA,21
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI29394.CHEM,Sample-Routine,Water,NA,2000-04-19,11:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,INSTOR_WQX-1938,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,29,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-04-19T16:30:00Z,NA,29
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI27797.CHEM,Sample-Routine,Water,NA,1999-08-25,02:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,INSTOR_WQX-1938,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,21,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325,INSTOR_WQX,325,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,1999-08-25T07:00:00Z,NA,21
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA59321.CHEM,Sample-Routine,Water,NA,2009-08-05,02:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2009-08-18,NA,NA,NA,NA,NA,STORET,2009-08-05T07:00:00Z,NA,24
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB09333.CHEM,Sample-Routine,Other,NA,2012-07-26,12:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,27,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2012-08-07,NA,NA,NA,NA,NA,STORET,2012-07-26T17:00:00Z,NA,27
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB13963.CHEM,Sample-Routine,Other,NA,2013-08-28,03:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,23,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2013-09-12,NA,NA,NA,NA,NA,STORET,2013-08-28T08:30:00Z,NA,23
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB02751.CHEM,Sample-Routine,Other,NA,2011-03-16,02:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,27,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2011-04-01,NA,NA,NA,NA,NA,STORET,2011-03-16T07:00:00Z,NA,27
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB32593.CHEM,Sample-Routine,Water,NA,2018-04-09,02:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,26,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2018-04-13,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2018-04-09T07:45:00Z,NA,26
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB18702.CHEM,Sample-Routine,Other,NA,2014-08-19,02:25:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,27,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2014-09-04,NA,NA,NA,NA,NA,STORET,2014-08-19T07:25:00Z,NA,27
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA20783.CHEM,Sample-Routine,Water,NA,2004-02-24,12:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2004-03-12,NA,NA,NA,NA,NA,STORET,2004-02-24T17:30:00Z,NA,24
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI31100.CHEM,Sample-Routine,Water,NA,2001-01-30,12:40:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,INSTOR_WQX-1938,Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,27,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,NA,NA,NA,NA,NA,NA,STORET,2001-01-30T17:40:00Z,NA,27
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB29274.CHEM,Sample-Routine,Other,NA,2017-05-03,02:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,22,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2017-05-12,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2017-05-03T07:30:00Z,NA,22
INSTOR_WQX,Indiana STORET,INSTOR_WQX-DI29755.CHEM,Sample-Routine,Water,NA,2000-06-15,01:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,INSTOR_WQX-1938,Turbidimeter inoperable due to burned out light bulb.; Sample Collector Initials not Recognized: NULL.,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,21,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-06-15T06:00:00Z,NA,21
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA24517.CHEM,Sample-Routine,Water,NA,2004-10-06,02:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,23,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2004-10-22,NA,NA,NA,NA,NA,STORET,2004-10-06T07:00:00Z,NA,23
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB08963.CHEM,Sample-Routine,Other,NA,2012-06-18,03:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,26,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2012-06-27,NA,NA,NA,NA,NA,STORET,2012-06-18T08:00:00Z,NA,26
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB21712.CHEM,Sample-Routine,Other,NA,2015-05-11,01:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,28,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2015-05-21,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2015-05-11T06:00:00Z,NA,28
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA15464.CHEM,Sample-Routine,Water,NA,2003-04-01,01:15:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,33,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2003-04-25,NA,NA,NA,NA,NA,STORET,2003-04-01T06:15:00Z,NA,33
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA54983.CHEM,Sample-Routine,Water,NA,2008-09-25,12:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,26,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2008-10-06,NA,NA,NA,NA,NA,STORET,2008-09-25T17:10:00Z,NA,26
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA61165.CHEM,Sample-Routine,Water,NA,2010-03-16,02:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,25,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2010-03-30,NA,NA,NA,NA,NA,STORET,2010-03-16T07:00:00Z,NA,25
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB39999.CHEM,Sample-Routine,Water,NA,2019-08-01,01:55:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083,NA,INSTOR_WQX-1938,NA,NA,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,21,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2019-08-16,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2019-08-01T06:55:00Z,NA,21
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB33831.CHEM,Sample-Routine,Water,NA,2018-08-02,01:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,24,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2018-08-10,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2018-08-02T06:45:00Z,NA,24
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB41353.CHEM,Sample-Routine,Water,NA,2020-01-27,02:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099,NA,INSTOR_WQX-1938,NA,NA,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,18,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2020-02-05,NA,Laboratory Reporting Level,5,mg/l,NA,STORET,2020-01-27T07:10:00Z,NA,18
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA20262.CHEM,Sample-Routine,Water,NA,2003-12-22,12:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,26,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2004-01-06,NA,NA,NA,NA,NA,STORET,2003-12-22T17:10:00Z,NA,26
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AB10853.CHEM,Sample-Routine,Other,NA,2012-12-03,11:55:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,25,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2012-12-06,NA,NA,NA,NA,NA,STORET,2012-12-03T16:55:00Z,NA,25
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA39882.CHEM,Sample-Routine,Water,NA,2006-01-04,01:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,39,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2006-01-17,NA,NA,NA,NA,NA,STORET,2006-01-04T06:50:00Z,NA,39
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA56246.CHEM,Sample-Routine,Water,NA,2009-02-17,11:35:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,28,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,SM4500Cl-E,INSTOR_WQX,SM4500Cl-E,NA,ISDH,2009-02-23,NA,NA,NA,NA,NA,STORET,2009-02-17T16:35:00Z,NA,28
INSTOR_WQX,Indiana STORET,INSTOR_WQX-AA19510.CHEM,Sample-Routine,Water,NA,2003-10-22,12:35:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,INSTOR_WQX-1938,NA,NA,NA,NA,Unknown,Unknown,Unknown,Miscellaneous (Other),NA,Chloride,Total,27,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,0,ft,NA,NA,NA,325.2,INSTOR_WQX,325.2,NA,ISDH,2003-11-03,NA,NA,NA,NA,NA,STORET,2003-10-22T17:35:00Z,NA,27
