OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Result
21MICH_WQX,Michigan DEQ,21MICH_WQX-550038_11/7/2011,Sample-Routine,Water,NA,2011-11-07,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550038,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,9.2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2011-11-07T14:00:00Z,NA,9.2
21MICH_WQX,Michigan DEQ,21MICH_WQX-550038_8/22/2011,Sample-Routine,Water,NA,2011-08-22,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550038,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,9.3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2011-08-22T14:00:00Z,NA,9.3
21MICH_WQX,Michigan DEQ,21MICH_WQX-550038_10/19/2011,Sample-Routine,Water,NA,2011-10-19,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550038,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,11,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2011-10-19T14:00:00Z,NA,11
21MICH_WQX,Michigan DEQ,21MICH_WQX-550038_5/10/2012,Sample-Routine,Water,NA,2012-05-10,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550038,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,8.1,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-05-10T14:00:00Z,NA,8.1
21MICH_WQX,Michigan DEQ,21MICH_WQX-550038_6/29/2011,Sample-Routine,Water,NA,2011-06-29,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550038,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,4.7,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2011-06-29T14:00:00Z,NA,4.7
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_7/11/2010,Sample-Routine,Water,NA,2010-07-11,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,6,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2010-07-11T14:00:00Z,NA,6
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_5/11/2010,Sample-Routine,Water,NA,2010-05-11,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,8,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2010-05-11T14:00:00Z,NA,8
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_11/4/2015,Sample-Routine,Water,NA,2015-11-04,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,6.3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-11-04T14:00:00Z,NA,6.3
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_9/7/2010,Sample-Routine,Water,NA,2010-09-07,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,7,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2010-09-07T14:00:00Z,NA,7
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_11/22/2010,Sample-Routine,Water,NA,2010-11-22,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,7,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2010-11-22T14:00:00Z,NA,7
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_7/22/2015,Sample-Routine,Water,NA,2015-07-22,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,4.1,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-07-22T14:00:00Z,NA,4.1
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_9/9/2015,Sample-Routine,Water,NA,2015-09-09,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,4.7,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-09-09T14:00:00Z,NA,4.7
21MICH_WQX,Michigan DEQ,21MICH_WQX-550177_5/5/2015,Sample-Routine,Water,NA,2015-05-05,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550177,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,5.1,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-05-05T14:00:00Z,NA,5.1
21MICH_WQX,Michigan DEQ,21MICH_WQX-550178_5/5/2015,Sample-Routine,Water,NA,2015-05-05,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550178,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,3.3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-05-05T14:00:00Z,NA,3.3
21MICH_WQX,Michigan DEQ,21MICH_WQX-550178_11/4/2015,Sample-Routine,Water,NA,2015-11-04,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550178,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,7.5,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-11-04T14:00:00Z,NA,7.5
21MICH_WQX,Michigan DEQ,21MICH_WQX-550178_9/9/2015,Sample-Routine,Water,NA,2015-09-09,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550178,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,5.5,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-09-09T14:00:00Z,NA,5.5
21MICH_WQX,Michigan DEQ,21MICH_WQX-550178_7/22/2015,Sample-Routine,Water,NA,2015-07-22,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550178,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,3.2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-07-22T14:00:00Z,NA,3.2
21MICH_WQX,Michigan DEQ,21MICH_WQX-550179_7/22/2015,Sample-Routine,Water,NA,2015-07-22,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550179,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,1.9,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-07-22T14:00:00Z,NA,1.9
21MICH_WQX,Michigan DEQ,21MICH_WQX-550179_9/9/2015,Sample-Routine,Water,NA,2015-09-09,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550179,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,2.7,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-09-09T14:00:00Z,NA,2.7
21MICH_WQX,Michigan DEQ,21MICH_WQX-550179_5/5/2015,Sample-Routine,Water,NA,2015-05-05,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550179,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,1.8,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-05-05T14:00:00Z,NA,1.8
21MICH_WQX,Michigan DEQ,21MICH_WQX-550179_11/4/2015,Sample-Routine,Water,NA,2015-11-04,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550179,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,4.2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2015-11-04T14:00:00Z,NA,4.2
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186_5/1/2017,Sample-Routine,Water,NA,2017-05-01,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550186,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,3.6,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-05-01T14:00:00Z,NA,3.6
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186_11/13/2012,Sample-Routine,Water,NA,2012-11-13,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550186,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,5.4,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-11-13T14:00:00Z,NA,5.4
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186_11/13/2017,Sample-Routine,Water,NA,2017-11-13,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550186,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,4,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-11-13T14:00:00Z,NA,4
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186_7/24/2012,Sample-Routine,Water,NA,2012-07-24,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550186,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,7.8,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-07-24T14:00:00Z,NA,7.8
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186_7/10/2017,Sample-Routine,Water,NA,2017-07-10,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550186,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,3.6,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-07-10T14:00:00Z,NA,3.6
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186_5/15/2012,Sample-Routine,Water,NA,2012-05-15,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550186,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,5.4,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-05-15T14:00:00Z,NA,5.4
21MICH_WQX,Michigan DEQ,21MICH_WQX-550186_9/5/2017,Sample-Routine,Water,NA,2017-09-05,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550186,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,3.8,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-09-05T14:00:00Z,NA,3.8
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_9/9/2012,Sample-Routine,Water,NA,2012-09-09,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,9.3,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-09-09T14:00:00Z,NA,9.3
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_11/13/2012,Sample-Routine,Water,NA,2012-11-13,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,7.8,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-11-13T14:00:00Z,NA,7.8
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_7/24/2012,Sample-Routine,Water,NA,2012-07-24,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,13,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-07-24T14:00:00Z,NA,13
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_9/5/2017,Sample-Routine,Water,NA,2017-09-05,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,8.8,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-09-05T14:00:00Z,NA,8.8
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_7/10/2017,Sample-Routine,Water,NA,2017-07-10,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,5.9,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-07-10T14:00:00Z,NA,5.9
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_5/15/2012,Sample-Routine,Water,NA,2012-05-15,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,7.1,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2012-05-15T14:00:00Z,NA,7.1
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_11/13/2017,Sample-Routine,Water,NA,2017-11-13,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,17,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-11-13T14:00:00Z,NA,17
21MICH_WQX,Michigan DEQ,21MICH_WQX-550187_5/1/2017,Sample-Routine,Water,NA,2017-05-01,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550187,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,5.2,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2017-05-01T14:00:00Z,NA,5.2
21MICH_WQX,Michigan DEQ,21MICH_WQX-550212_7/17/2018,Sample-Routine,Water,NA,2018-07-17,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550212,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,9.4,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2018-07-17T14:00:00Z,NA,9.4
21MICH_WQX,Michigan DEQ,21MICH_WQX-550212_7/16/2013,Sample-Routine,Water,NA,2013-07-16,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550212,NA,NA,NA,NA,MDEQ_SCP,MDEQQAPP,Surface Water Sample Collection QAPP,Van Dorn Bottle,NA,Chloride,Total,20.06198,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.1,USEPA,Chloride by Colorimetric Analysis I,https://www.nemi.gov/methods/method_summary/5771/,NA,NA,NA,NA,NA,NA,NA,STORET,2013-07-16T14:00:00Z,NA,20.06198
21MICH_WQX,Michigan DEQ,21MICH_WQX-550212_11/5/2018,Sample-Routine,Water,NA,2018-11-05,10:00:00,EDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCMP,NA,21MICH_WQX-550212,NA,NA,NA,NA,NA,NA,NA,Van Dorn Bottle,NA,Chloride,Total,16,mg/l,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.2,USEPA,Chloride by Colorimetric Analysis II,https://www.nemi.gov/methods/method_summary/5765/,NA,NA,NA,NA,NA,NA,NA,STORET,2018-11-05T14:00:00Z,NA,16
